  0.350000   0.0048576
  0.350466   0.0048582
  0.350932   0.0048588
  0.351400   0.0048593
  0.351867   0.0048597
  0.352336   0.0048600
  0.352805   0.0048604
  0.353274   0.0048606
  0.353745   0.0048608
  0.354216   0.0048610
  0.354687   0.0048611
  0.355159   0.0048611
  0.355632   0.0048610
  0.356105   0.0048607
  0.356580   0.0048599
  0.357054   0.0048582
  0.357530   0.0048557
  0.358005   0.0048445
  0.358482   0.0047335
  0.358959   0.0047156
  0.359437   0.0048179
  0.359916   0.0048512
  0.360395   0.0048567
  0.360874   0.0048588
  0.361355   0.0048587
  0.361836   0.0048605
  0.362317   0.0048599
  0.362800   0.0048623
  0.363283   0.0048614
  0.363766   0.0048625
  0.364251   0.0048596
  0.364735   0.0048622
  0.365221   0.0048627
  0.365707   0.0048624
  0.366194   0.0048626
  0.366681   0.0048582
  0.367170   0.0048625
  0.367658   0.0048623
  0.368148   0.0048623
  0.368638   0.0048620
  0.369129   0.0048616
  0.369620   0.0048572
  0.370112   0.0048586
  0.370605   0.0048604
  0.371098   0.0048598
  0.371592   0.0048522
  0.372087   0.0048596
  0.372582   0.0048582
  0.373078   0.0048594
  0.373575   0.0048532
  0.374072   0.0048571
  0.374570   0.0048573
  0.375068   0.0048574
  0.375568   0.0048410
  0.376068   0.0048562
  0.376568   0.0048503
  0.377070   0.0048560
  0.377572   0.0048529
  0.378074   0.0048549
  0.378577   0.0048548
  0.379081   0.0048452
  0.379586   0.0048505
  0.380091   0.0048525
  0.380597   0.0048515
  0.381104   0.0048468
  0.381611   0.0048499
  0.382119   0.0048426
  0.382628   0.0048487
  0.383137   0.0048430
  0.383647   0.0048467
  0.384158   0.0048378
  0.384669   0.0048455
  0.385181   0.0048440
  0.385694   0.0048429
  0.386208   0.0048416
  0.386722   0.0048401
  0.387236   0.0048364
  0.387752   0.0048254
  0.388268   0.0048343
  0.388785   0.0048257
  0.389303   0.0048313
  0.389821   0.0048011
  0.390340   0.0048280
  0.390859   0.0048249
  0.391380   0.0048159
  0.391901   0.0048206
  0.392422   0.0048170
  0.392945   0.0048116
  0.393468   0.0048145
  0.393992   0.0048096
  0.394516   0.0048073
  0.395041   0.0047903
  0.395567   0.0048002
  0.396094   0.0047968
  0.396621   0.0047891
  0.397149   0.0047894
  0.397678   0.0047859
  0.398207   0.0047765
  0.398737   0.0047701
  0.399268   0.0047560
  0.399799   0.0047610
  0.400332   0.0047330
  0.400864   0.0047527
  0.401398   0.0047224
  0.401932   0.0047336
  0.402467   0.0047154
  0.403003   0.0047052
  0.403540   0.0046719
  0.404077   0.0045372
  0.404615   0.0040908
  0.405153   0.0046161
  0.405693   0.0046827
  0.406233   0.0046981
  0.406773   0.0047154
  0.407315   0.0047245
  0.407857   0.0047361
  0.408400   0.0047413
  0.408944   0.0047471
  0.409488   0.0047522
  0.410033   0.0047565
  0.410579   0.0047592
  0.411126   0.0047610
  0.411673   0.0047661
  0.412221   0.0047675
  0.412770   0.0047692
  0.413319   0.0047691
  0.413869   0.0047501
  0.414420   0.0046772
  0.414972   0.0047753
  0.415524   0.0047736
  0.416077   0.0029402
  0.416631   0.0047599
  0.417186   0.0047700
  0.417741   0.0047263
  0.418297   0.0047568
  0.418854   0.0047295
  0.419412   0.0046294
  0.419970   0.0039439
  0.420529   0.0043313
  0.421089   0.0045860
  0.421650   0.0037053
  0.422211   0.0046994
  0.422773   0.0047503
  0.423336   0.0047365
  0.423899   0.0047413
  0.424463   0.0047181
  0.425029   0.0047480
  0.425594   0.0047719
  0.426161   0.0047640
  0.426728   0.0047950
  0.427296   0.0047799
  0.427865   0.0047806
  0.428435   0.0047610
  0.429005   0.0047987
  0.429576   0.0047794
  0.430148   0.0047644
  0.430720   0.0047989
  0.431294   0.0047736
  0.431868   0.0047977
  0.432443   0.0047994
  0.433018   0.0047951
  0.433595   0.0047989
  0.434172   0.0047967
  0.434750   0.0047970
  0.435329   0.0047998
  0.435908   0.0046800
  0.436489   0.0047929
  0.437070   0.0047961
  0.437651   0.0047913
  0.438234   0.0047975
  0.438817   0.0047879
  0.439402   0.0047842
  0.439986   0.0047751
  0.440572   0.0044497
  0.441159   0.0047518
  0.441746   0.0047293
  0.442334   0.0047418
  0.442923   0.0047392
  0.443512   0.0047846
  0.444103   0.0047631
  0.444694   0.0046716
  0.445286   0.0047619
  0.445879   0.0047919
  0.446472   0.0041473
  0.447067   0.0047951
  0.447662   0.0047948
  0.448258   0.0047997
  0.448854   0.0047690
  0.449452   0.0047921
  0.450050   0.0047878
  0.450649   0.0047925
  0.451249   0.0047900
  0.451850   0.0047892
  0.452451   0.0047882
  0.453054   0.0047860
  0.453657   0.0047909
  0.454261   0.0047859
  0.454865   0.0047822
  0.455471   0.0041898
  0.456077   0.0047731
  0.456684   0.0047164
  0.457292   0.0047472
  0.457901   0.0047709
  0.458510   0.0047032
